time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.301805939002,-0.0832733697687,12.1971614989,6.20657901345,0.1007166052,0.0,-0.777352290016,-0.321073397292,3.25128774616,-0.154509647221,0.0547296445386,0.0,483.9302390973787,484.11669936948783,483.34132850770754,484.0959827089559
1.3800000000000008,-0.350513126197,-0.104102546415,12.3945861748,6.1989971776,0.109048070364,0.0,-0.847000508286,-0.373966289093,3.32911963332,-0.141424589522,0.0781699541758,0.0,441.8107956083264,443.74215608480085,441.1744669945938,442.2322461494807
1.4400000000000008,-0.403484729028,-0.128193029213,12.5960131847,6.19307582183,0.113735639881,0.0,-0.919154739328,-0.429575327192,3.38480435551,-0.160207843936,0.0780305235199,0.0,435.8575266487447,435.8508678734374,436.9602208455892,435.3705142514377
1.5000000000000009,-0.460864585218,-0.1557351327,12.8006255054,6.18356742664,0.118952684189,0.0,-0.99398313023,-0.489366591592,3.43525717319,-0.16514143464,0.0849335250816,0.0,434.74747977203697,435.33086216875324,435.2491554868478,434.81047312557695
1.560000000000001,-0.523051228613,-0.187219595566,13.0099338473,6.17383685463,0.126537244734,0.0,-1.07963417332,-0.561060957257,3.54109072779,-0.171116682847,0.101055402979,0.0,452.79734921227777,454.0991923134195,453.7126465969181,453.20652390743277
1.620000000000001,-0.590831212852,-0.223449451908,13.2277554244,6.16514532831,0.135401450467,0.0,-1.18065690808,-0.647513689689,3.71871433513,-0.158515643175,0.0814823526458,0.0,478.3464330437598,476.8604693954476,475.13844280880323,476.0789486613301
1.680000000000001,-0.664552634454,-0.264790952116,13.4539468137,6.15698256025,0.140311812773,0.0,-1.27718877989,-0.731298417985,3.82039130684,-0.17249260151,0.0782789242921,0.0,456.2511705806499,456.00035089508134,455.05202728882307,453.9069523795225
1.740000000000001,-0.743871002318,-0.311065307401,13.6841093863,6.14729216955,0.145015451684,0.0,-1.3671808356,-0.812045030667,3.85130602994,-0.164719193604,0.0785849513001,0.0,434.22115984198746,434.2518924534293,433.4470100090176,434.0714177292408
1.8000000000000012,-0.829613075929,-0.363218713887,13.9223494829,6.14041038577,0.150360244823,0.0,-1.491434949,-0.927121334133,4.08882880826,-0.146904297191,0.0686092687341,0.0,498.13272070118563,497.4064493280783,497.6779544906729,498.95932943081897
1.8600000000000012,-0.921483985964,-0.421070645537,14.1652890809,6.13168626329,0.156355025746,0.0,-1.57142378296,-1.00195241719,4.00916295623,-0.15160651546,0.0824696265399,0.0,399.40238611228136,400.66948929679745,399.47756022115357,399.02505757303794
1.9200000000000013,-1.01912415355,-0.484387339643,14.408863484,6.12257853364,0.161422757625,0.0,-1.68371859262,-1.1094450691,4.10922814894,-0.153093484504,0.0772957521302,0.0,460.6340553486519,460.22970298856984,458.8554653054059,458.7163829991069
1.9800000000000013,-1.12312538853,-0.553840433717,14.6553369126,6.11347834622,0.171953514245,0.0,-1.78393003663,-1.20640529618,4.1060917551,-0.15087499198,0.0494757555311,0.0,427.8542475841859,425.4825968864329,429.1390797338667,429.30459608425025
2.0400000000000014,-1.23300341325,-0.628937876095,14.8998440833,6.11574889939,0.176051766783,0.0,-1.87905697119,-1.29672051875,4.04420078413,-0.115194923428,0.0365705706708,0.0,408.83715652183054,407.6869444579238,407.2692099041642,410.4287024421424
2.1000000000000014,-1.349953158,-0.710655353036,15.1478003557,6.11205596049,0.178307409685,0.0,-2.01941158252,-1.4274997579,4.22001958975,-0.0967057187748,0.0383384628336,0.0,484.74876824958,484.88212901624854,484.79078284984155,486.16878847905275
2.1600000000000015,-1.47469917127,-0.799655240391,15.4024917536,6.1065334478,0.182475038955,0.0,-2.13917320182,-1.53962830947,4.26912453551,-0.091988460239,0.0221210143997,0.0,448.6778846138991,447.3595753198138,447.9581998092283,448.33406548346983
2.2200000000000015,-1.60685378568,-0.895584094313,15.6606896992,6.10481061507,0.193149767326,0.0,-2.26693580397,-1.65809020816,4.33672610318,-0.0718110100093,0.0544340836718,0.0,453.8697506340235,456.4565546715419,454.59791674398065,456.20625568630663
2.2800000000000016,-1.74731400026,-0.999032373403,15.9249652992,6.10141497407,0.203837259202,0.0,-2.41613048301,-1.79037139482,4.47130270041,-0.0835472883269,0.0233672423152,0.0,479.63258226358204,477.26805757738475,477.4855600129761,476.5851705242541
2.3400000000000016,-1.89602125934,-1.10968754655,16.192937575,6.09966393204,0.205740812527,0.0,-2.54096566092,-1.89826588708,4.46086171557,-0.104568472728,0.0300171345004,0.0,433.82364556668995,434.38188287891876,434.29734099559755,432.5231641530338
2.4000000000000017,-2.05238365992,-1.22695781337,16.4608212578,6.09740017783,0.207710676328,0.0,-2.67130114404,-2.01090706193,4.46824398928,-0.127739268975,0.0334753814331,0.0,440.1346936486535,440.4212050472875,441.22352091553523,439.2947167347272
2.4600000000000017,-2.2168625203,-1.3512481338,16.730166626,6.09010397316,0.215460849875,0.0,-2.81203348078,-2.1326839546,4.50912556469,-0.135694395093,0.00599909071867,0.0,452.97444182370316,450.75926422982695,452.8704137594221,452.2147235881988
2.520000000000002,-2.38873788914,-1.48194503609,16.9966148629,6.08196064722,0.215813383312,0.0,-2.91733509649,-2.22452721312,4.37269666365,-0.138010065071,0.00405717426277,0.0,392.25916089174615,392.0786585781693,393.08941253762026,392.85482143174806
2.580000000000002,-2.56731090587,-1.61859091855,17.2564428293,6.07650980515,0.216393789602,0.0,-3.0352557971,-2.33082252697,4.288223518,-0.120744392947,0.00932845003236,0.0,410.17896407390793,410.6468159620138,410.7917388755329,412.30259787049766
2.640000000000002,-2.75400664837,-1.76266709351,17.5157099537,6.06925855421,0.216973754427,0.0,-3.18795918933,-2.47233386376,4.35322289491,-0.122752281268,0.00616100834788,0.0,460.90193344544105,460.6513739627056,461.90936361595897,461.73825694262
2.700000000000002,-2.95181612117,-1.91719783239,17.7873554252,6.07086773294,0.217340434833,0.0,-3.40541831248,-2.67807833129,4.69971188358,-0.156791528554,0.00392073413812,0.0,545.0746217022761,544.9247698793937,545.8638995376142,543.5743421006998
2.760000000000002,-3.16043747241,-2.08191165098,18.0697019499,6.06166571201,0.220781665357,0.0,-3.5489172428,-2.81313851749,4.71110620531,-0.152883848697,0.0223716506314,0.0,449.9660852225882,451.4574786906443,449.28458931752067,449.5787994588074
2.820000000000002,-3.37807337498,-2.25520101089,18.3540940189,6.05829505055,0.222566195717,0.0,-3.70574645994,-2.96338915229,4.76783786666,-0.180499431368,0.0285545066713,0.0,465.183364602459,465.6674128746881,467.89650960680507,465.7174794671888
2.880000000000002,-3.60482256402,-2.43725706736,18.6403202232,6.04779520951,0.224482797877,0.0,-3.85274585276,-3.10600806133,4.77226907352,-0.175292993766,0.0222710795607,0.0,451.1361586567842,450.6285581635132,451.3131577299938,451.70298688695874
2.940000000000002,-3.84124693851,-2.6288670889,18.9301452201,6.04188614182,0.226008140239,0.0,-4.02811868305,-3.28139906532,4.88728988548,-0.200041270265,0.0161588401752,0.0,486.53811027620947,486.08013172677175,489.8549978517342,487.9814795111645
3.000000000000002,-4.08734347641,-2.83020602739,19.2229612791,6.02988139653,0.229466321584,0.0,-4.17539859271,-3.43084290709,4.87241032307,-0.202324738384,0.032281530364,0.0,448.9162488489852,450.222912795116,449.32144384887937,449.0972009710297
3.0600000000000023,-4.34327620032,-3.04170047766,19.5185496144,6.01867309687,0.234279241675,0.0,-4.35604785877,-3.61983280303,4.97884637074,-0.214164984482,0.0124652078382,0.0,490.04948154434635,488.57405083825495,490.6997933818908,489.78237701428975
3.1200000000000023,-4.60994205592,-3.26450292928,19.8195416259,6.01659590727,0.235914202802,0.0,-4.53291266515,-3.8070059589,5.0531139318,-0.179391830663,0.000878417905681,0.0,483.3331306872073,482.45878861052313,481.96737085998757,484.55231944548035
3.1800000000000024,-4.88609273047,-3.49731950485,20.1201931209,6.00584121719,0.236016131005,0.0,-4.67226013482,-3.95440294058,4.96821165834,-0.182174584575,0.00238894729349,0.0,433.54513098839965,433.6720321096008,433.69532519831466,433.429144791234
3.2400000000000024,-5.17049049363,-3.73896432629,20.4150559729,5.99975967112,0.239359350731,0.0,-4.80808407307,-4.10094602677,4.86030619128,-0.20752775533,-0.0184432804977,0.0,427.4911252049384,425.71185645908116,427.4237166067779,425.2197090979941
3.3000000000000025,-5.4636650075,-3.99017205224,20.705580612,5.98730033989,0.238338638928,0.0,-4.9643974447,-4.27362899545,4.82304082707,-0.208005651188,-0.0230706437313,0.0,451.1893460932669,450.81554198319503,451.81697581554704,451.73677754315514
3.3600000000000025,-5.76566440271,-4.25125544332,20.9915218813,5.9803383795,0.237910080728,0.0,-5.10244150279,-4.42980977679,4.70814747706,-0.183445646839,-0.0350467520366,0.0,427.98031235712165,426.9592718853984,424.2738124226063,426.336825282275
3.4200000000000026,-6.07621034303,-4.52213269774,21.271438388,5.97062139748,0.235824730318,0.0,-5.24911653928,-4.60026038135,4.62196438967,-0.172148313963,-0.038127095459,0.0,436.7105904936984,436.4529011238006,436.84959240938036,437.7591245101159
3.4800000000000026,-6.395718987,-4.80359313767,21.5466928935,5.96271554299,0.235589376129,0.0,-5.40130989493,-4.7824364353,4.55258844478,-0.156255346644,-0.0550662375412,0.0,444.9850474682779,443.5947624321756,442.6496408831131,443.92926333488487
3.5400000000000027,-6.72452737746,-5.09632217101,21.8182598591,5.95353707632,0.232470527424,0.0,-5.55887709596,-4.97598040931,4.49898023646,-0.16246289431,-0.0611302972005,0.0,450.70751156844125,450.21481993546456,450.7355095517271,450.21000732024373
3.6000000000000028,-7.06231282281,-5.40019042187,22.0846423708,5.94531132918,0.229434905675,0.0,-5.70068245076,-5.15373635977,4.3801983959,-0.177231829719,-0.0535383521642,0.0,429.5334963029092,430.1745150919722,429.514309700379,428.2316046026232
3.660000000000003,-7.40897911334,-5.71540464153,22.3453026611,5.93479340374,0.227101384843,0.0,-5.85484518148,-5.35428163218,4.30775978551,-0.182352338419,-0.0443996662976,0.0,445.74329853904555,446.48809523944755,446.70832249327503,446.25969588069
3.720000000000003,-7.76556893407,-6.04383565936,22.6042187104,5.92400498176,0.2245682995,0.0,-6.0312906831,-5.59425607328,4.32141293658,-0.18799982163,-0.0414588935251,0.0,476.6793815336629,476.9032018219077,476.71375177653147,476.25150274037014
3.780000000000003,-8.13246313642,-6.3864295264,22.8626426502,5.91833750315,0.224250953424,0.0,-6.19860916116,-5.82603565929,4.29171678575,-0.163221356674,-0.058841337425,0.0,466.03150327495064,464.6692221014321,464.4541803150431,466.36440647774384
3.840000000000003,-8.50966213889,-6.74343534592,23.1201140383,5.90868815511,0.223234916353,0.0,-6.3746376881,-6.07488868026,4.28925882745,-0.160096399795,-0.0426297504773,0.0,475.32366705831777,476.56307223098463,477.1743958055625,477.3899068999158
3.900000000000003,-8.89744090587,-7.11555446569,23.3772421839,5.89909796918,0.222742634178,0.0,-6.55133769852,-6.32978206994,4.28020000761,-0.159476935623,-0.0596192828186,0.0,478.1464919499181,476.8487931809415,477.7120080963284,477.73692742414556
3.960000000000003,-9.29399173644,-7.5000238805,23.6259511889,5.89446028458,0.235389067763,0.0,-6.6679220794,-6.48652812771,4.01006008865,-0.136323204665,-0.104958976859,0.0,389.0502831455351,384.774553690396,386.84316210771163,388.9927889634593
4.020000000000002,-9.69892244714,-7.89599096281,23.8632193126,5.89084225975,0.23056959891,0.0,-6.82975026976,-6.71300850467,3.89853960287,-0.114097444798,-0.0927876401739,0.0,446.6652639531958,447.6483407064618,444.6526391346271,446.45509777372826
4.080000000000001,-10.1132235264,-8.30512485249,24.0923860665,5.88403420202,0.22596746442,0.0,-6.98037661422,-6.92566036088,3.74012173004,-0.112853505215,-0.083159714883,0.0,430.84474434052646,431.6512878010063,429.84947023637284,429.9429252003873
4.14,-10.537753946,-8.72918844914,24.3167070652,5.87727225718,0.221344194317,0.0,-7.17037439358,-7.21040375049,3.73589462719,-0.115652237574,-0.0910981090428,0.0,484.52840803254657,483.9256661407818,483.9666444061138,483.7455148160298
4.199999999999998,-10.9727231833,-9.16884308756,24.5367455619,5.87049910328,0.220722459404,0.0,-7.32884354624,-7.44553223771,3.59804603821,-0.112231354414,-0.0681586355492,0.0,440.29537356245226,442.1839867365955,442.46966179287915,442.7395416806744
4.259999999999997,-11.4172015616,-9.62267998575,24.7481826264,5.8639872168,0.217347486344,0.0,-7.48725673089,-7.68322592966,3.44933749744,-0.108132911376,-0.0786964393193,0.0,439.3556442384958,438.47676882297395,440.16470540759644,440.49286145226074
4.319999999999996,-11.8721286779,-10.0926259627,24.9543579392,5.86098546492,0.216104060794,0.0,-7.67704075356,-7.98201714825,3.42189084854,-0.129822388719,-0.0594311894373,0.0,481.0539958244206,482.5074117931741,483.5811760769657,481.933354737904
4.379999999999995,-12.337930118,-10.5795582375,25.1563193971,5.8531999891,0.224751260897,0.0,-7.85034580871,-8.24962465809,3.30850328136,-0.129642608286,-0.0223298942201,0.0,455.9683769636607,458.92236079613895,456.54636861253124,456.54578835935894
4.439999999999993,-12.8136317406,-11.0815289227,25.348678831,5.84550584243,0.22520014395,0.0,-8.00678884731,-8.48369390947,3.10288684036,-0.134245122615,-0.00883024261021,0.0,427.538343109771,428.6874396169691,427.1586384903343,426.74925600900366
4.499999999999992,-13.2993896161,-11.598799809,25.5308307077,5.83759978626,0.231553957599,0.0,-8.1857017636,-8.75933468255,2.96725644245,-0.131055070708,0.0187356704498,0.0,452.9694916020449,455.18160697650774,455.24312446898256,455.48253856462816
4.559999999999991,-13.7960448346,-12.1328175985,25.7047454405,5.84400998845,0.232695673188,0.0,-8.37000903381,-9.04163292338,2.82957221809,-0.0908521893236,0.0156517014641,0.0,457.11488440268886,456.8688993825824,455.00844637739556,458.2046477564318
4.6199999999999894,-14.3040319113,-12.6841640832,25.8709452185,5.8388214518,0.234072811601,0.0,-8.56326238661,-9.3372878217,2.70904837391,-0.0977932252902,0.00710292000819,0.0,464.36849469037224,463.6970694804122,464.5415243710887,463.9898162554867
4.679999999999988,-14.8222920811,-13.2508780265,26.0243575053,5.83366182111,0.234647839311,0.0,-8.71274056294,-9.5544242475,2.40468957032,-0.10828887923,0.0102963674388,0.0,399.44733059980916,399.7384550868473,399.2360900200906,398.2667209974456
4.739999999999987,-15.3502749642,-13.8319961662,26.161827253,5.83147919834,0.235609763598,0.0,-8.88728137506,-9.817195347,2.17712505631,-0.0867034221468,0.00255903053603,0.0,429.43753253935455,428.78036577202107,428.08936719211647,429.91359845205017
4.799999999999986,-15.8886412816,-14.4287054751,26.2847559614,5.83106853532,0.235991601776,0.0,-9.05893533943,-10.0742624837,1.92029507527,-0.0638950374461,-0.00401076476964,0.0,420.581308640972,420.0116882580119,416.9392301178975,418.92247408477715
4.859999999999984,-16.4381125252,-15.0422561707,26.3946728959,5.83156402837,0.244225498528,0.0,-9.25763071275,-10.3780822062,1.74236853411,-0.0879196804428,0.0267014070098,0.0,448.38494458964783,450.8738938674749,449.8183232937472,447.86391329135864
4.919999999999983,-16.9996829888,-15.6742068629,26.4936969167,5.82640000132,0.246460877233,0.0,-9.46192336035,-10.6879425017,1.55702230807,-0.0852757804409,0.0343010261575,0.0,449.69902550641086,450.3146477180708,449.53564447765336,449.7437400327014
4.979999999999982,-17.5734031167,-16.3245633373,26.5805157078,5.82136741035,0.250557935535,0.0,-9.66275081999,-10.9916632311,1.33554572477,-0.0898698491437,0.0174126866472,0.0,440.69145272006773,439.2930327920044,440.82475829910464,440.4385343194337
5.0399999999999805,-18.1598950044,-16.9943828867,26.6558276118,5.82116694213,0.252186321863,0.0,-9.88757894924,-11.3365937146,1.173487978,-0.0660814019768,0.00775837079445,0.0,465.04417672204505,464.2869731062478,463.6467083681874,465.5073844018334
